"","cellID","year","cell","area","coverage_fraction","blobnum"
"12687",21069,2016,21069,797876.18958388,0.0385405793786049,5755
"12688",21069,2017,21068,4288619.64168974,0.0686922371387482,5756
"12689",21069,2017,21069,4288619.64168974,0.189003810286522,5756
"12690",21069,2018,21068,1317122.64991764,0.0124577265232801,5757
"12691",21069,2018,21069,1317122.64991764,0.0666891485452652,5757
"12692",21069,2020,21068,8227376.25503693,0.175969302654266,5758
"12693",21069,2020,21069,8227376.25503693,0.318419843912125,5758
"12694",21176,2023,21176,514681.946259425,0.0309132151305676,5759
"12695",21181,2010,21180,8227768.95776618,0.0397010892629623,5760
"12696",21181,2010,21181,8227768.95776618,0.238668471574783,5760
"12697",21181,2010,21486,8227768.95776618,0.0276180263608694,5760
"12698",21181,2010,21487,8227768.95776618,0.187959268689156,5760
"12699",21181,2015,21181,798333.60590525,0.0335710607469082,5761
"12700",21181,2015,21487,798333.60590525,0.0143561903387308,5761
"12701",21181,2017,21180,18544464.4919245,0.268478572368622,5762
"12702",21181,2017,21181,18544464.4919245,0.68652218580246,5762
"12703",21181,2017,21486,18544464.4919245,0.0293496567755938,5762
"12704",21181,2017,21487,18544464.4919245,0.129134237766266,5762
"12705",21181,2018,21181,798333.60590525,0.0335710607469082,5763
"12706",21181,2018,21487,798333.60590525,0.0143561903387308,5763
"12707",21181,2019,21180,4636248.9883766,0.0203347094357014,5764
"12708",21181,2019,21181,4636248.9883766,0.258044421672821,5764
"12709",21181,2022,21181,798154.066412119,0.0479243993759155,5765
"12710",21187,2020,21187,632215.97710934,0.037961695343256,5766
"12711",21213,2024,21213,108757.442735119,0.00653081992641091,5767
"12712",21214,2024,21214,300935.795371572,0.0180691294372082,5768
"12713",21227,2023,21227,798273.197303417,0.0479333065450191,5769
"12714",21244,2023,21244,9771568.11777406,0.509354054927826,5770
"12715",21244,2023,21245,9771568.11777406,0.077399916946888,5770
"12716",21245,2022,21245,4637009.00495164,0.26796156167984,5771
"12717",21245,2022,21246,4637009.00495164,0.0105238920077682,5771
"12718",21245,2024,21245,496614.109736045,0.0202914252877235,5772
"12719",21245,2024,21246,496614.109736045,0.00953180808573961,5772
"12720",21246,2020,21246,798005.84743831,0.047921109944582,5773
"12721",21246,2023,21246,71602.3687198802,0.00429979944601655,5774
"12722",21246,2024,21246,415198.861706486,0.0249331388622522,5775
"12723",21253,2018,20947,12925374.2760032,0.133805468678474,5776
"12724",21253,2018,20948,12925374.2760032,0.0634871423244476,5776
"12725",21253,2018,21253,12925374.2760032,0.372157752513885,5776
"12726",21253,2018,21254,12925374.2760032,0.206876337528229,5776
"12727",21260,2011,21260,514751.000642654,0.0165905337780714,5777
"12728",21260,2011,21261,514751.000642654,0.001137332059443,5777
"12729",21260,2011,21566,514751.000642654,0.0125247947871685,5777
"12730",21260,2011,21567,514751.000642654,0.000649507797788829,5777
"12731",21260,2014,20954,514781.215244282,0.000449424842372537,5778
"12732",21260,2014,21260,514781.215244282,0.0278182961046696,5778
"12733",21260,2014,21261,514781.215244282,0.00265289843082428,5778
"12734",21260,2015,21260,4111551.38049566,0.133768826723099,5779
"12735",21260,2015,21261,4111551.38049566,0.0534254014492035,5779
"12736",21260,2015,21566,4111551.38049566,0.044240690767765,5779
"12737",21260,2015,21567,4111551.38049566,0.015429699793458,5779
"12738",21260,2018,20954,2056016.7913407,0.0208719670772552,5780
"12739",21260,2018,20955,2056016.7913407,0.00618411554023623,5780
"12740",21260,2018,21260,2056016.7913407,0.0685451328754425,5780
"12741",21260,2018,21261,2056016.7913407,0.0278945732861757,5780
"12742",21260,2023,21260,1320561.90251689,0.054588757455349,5781
"12743",21260,2023,21261,1320561.90251689,0.00357158202677965,5781
"12744",21260,2023,21566,1320561.90251689,0.0186022613197565,5781
"12745",21260,2023,21567,1320561.90251689,0.00251746806316078,5781
"12746",21261,2018,21261,1608538.41506108,0.0966011434793472,5782
"12747",21261,2019,21260,8316089.25452237,0.110195748507977,5783
"12748",21261,2019,21261,8316089.25452237,0.384436815977097,5783
"12749",21261,2019,21567,8316089.25452237,0.00470419973134995,5783
"12750",21261,2020,20955,9084345.39233393,0.00804338417947292,5784
"12751",21261,2020,21261,9084345.39233393,0.498586356639862,5784
"12752",21261,2020,21262,9084345.39233393,0.0389383882284164,5784
"12753",21261,2024,21261,10327751.8786329,0.384147495031357,5785
"12754",21261,2024,21262,10327751.8786329,0.029165755957365,5785
"12755",21261,2024,21567,10327751.8786329,0.199194088578224,5785
"12756",21261,2024,21568,10327751.8786329,0.00753532629460096,5785
"12757",21262,2010,21262,797743.58382217,0.0310151912271976,5786
"12758",21262,2010,21263,797743.58382217,0.00191837502643466,5786
"12759",21262,2010,21568,797743.58382217,0.0146161243319511,5786
"12760",21262,2010,21569,797743.58382217,0.000342071987688541,5786
"12761",21262,2012,21262,128274.648470398,0.00712983030825853,5787
"12762",21262,2012,21568,128274.648470398,0.00057101366110146,5787
"12763",21262,2013,21262,797743.58382217,0.0310151912271976,5788
"12764",21262,2013,21263,797743.58382217,0.00191837502643466,5788
"12765",21262,2013,21568,797743.58382217,0.0146161243319511,5788
"12766",21262,2013,21569,797743.58382217,0.000342071987688541,5788
"12767",21262,2014,21261,2569797.28645904,0.0177740454673767,5789
"12768",21262,2014,21262,2569797.28645904,0.13495509326458,5789
"12769",21262,2014,21568,2569797.28645904,0.00158630893565714,5789
"12770",21262,2015,21262,2183800.35487065,0.103384211659431,5790
"12771",21262,2015,21568,2183800.35487065,0.0277215708047152,5790
"12772",21262,2016,21262,2057054.89487694,0.0608537569642067,5791
"12773",21262,2016,21263,2057054.89487694,0.0154502550140023,5791
"12774",21262,2016,21568,2057054.89487694,0.0389226675033569,5791
"12775",21262,2016,21569,2057054.89487694,0.00826661847531796,5791
"12776",21262,2022,21262,2115563.49863234,0.0946265459060669,5792
"12777",21262,2022,21568,2115563.49863234,0.0323820784687996,5792
"12778",21263,2021,21263,109356.616385775,0.00640665460377932,5793
"12779",21263,2021,21264,109356.616385775,0.000158974769874476,5793
"12780",21263,2022,21263,56432.7149997349,0.00338808563537896,5794
"12781",21263,2023,21263,49866.4873834271,0.00299523072317243,5795
"12782",21264,2014,21264,514416.110752061,0.0269385762512684,5796
"12783",21264,2014,21570,514416.110752061,0.0039443071000278,5796
"12784",21264,2015,21264,1159760.06396231,0.0528379939496517,5797
"12785",21264,2015,21570,1159760.06396231,0.016788000240922,5797
"12786",21264,2017,21264,797972.196286406,0.0379083193838596,5798
"12787",21264,2017,21570,797972.196286406,0.0099977171048522,5798
"12788",21264,2019,21263,798208.852851134,0.0211770907044411,5799
"12789",21264,2019,21264,798208.852851134,0.0267460681498051,5799
"12790",21264,2021,21264,798257.629326964,0.0309194847941399,5800
"12791",21264,2021,21265,798257.629326964,0.0170077607035637,5800
"12792",21264,2023,21264,797946.89521378,0.0470771417021751,5801
"12793",21264,2023,21570,797946.89521378,0.000828696880489588,5801
"12794",21264,2024,20958,798085.253234592,0.0015346803702414,5802
"12795",21264,2024,21264,798085.253234592,0.0464023761451244,5802
"12796",21265,2012,21265,798126.147422825,0.0479269698262215,5803
"12797",21265,2016,21265,798431.250070203,0.0291612595319748,5804
"12798",21265,2016,21571,798431.250070203,0.0187713913619518,5804
"12799",21265,2018,21265,1771792.75415467,0.106384113430977,5805
"12800",21265,2019,21265,798431.250070203,0.0291612595319748,5806
"12801",21265,2019,21571,798431.250070203,0.0187713913619518,5806
"12802",21269,2016,21269,798380.770006934,0.0479346588253975,5807
"12803",21269,2017,21269,797990.570973298,0.0364073365926743,5808
"12804",21269,2017,21575,797990.570973298,0.0114996284246445,5808
"12805",21269,2024,21269,798740.681191905,0.0479555167257786,5809
"12806",21270,2018,21270,797998.290780665,0.0479121580719948,5810
"12807",21270,2019,21270,797808.192157451,0.0479019545018673,5811
"12808",21270,2020,21270,794974.089850649,0.0477342568337917,5812
"12809",21270,2024,21270,16160730.5024883,0.721887290477753,5813
"12810",21270,2024,21271,16160730.5024883,0.229427233338356,5813
"12811",21270,2024,21576,16160730.5024883,0.019103642553091,5813
"12812",21270,2024,21577,16160730.5024883,8.87049372977344e-06,5813
"12813",21274,2015,21274,798416.157638937,0.0479561723768711,5814
"12814",21275,2010,20968,8225047.00223618,0.0259420927613974,5815
"12815",21275,2010,20969,8225047.00223618,0.185340955853462,5815
"12816",21275,2010,21274,8225047.00223618,0.0396266840398312,5815
"12817",21275,2010,21275,8225047.00223618,0.243144035339355,5815
"12818",21275,2019,20968,4044242.26143379,0.000663457380142063,5816
"12819",21275,2019,20969,4044242.26143379,0.0865482911467552,5816
"12820",21275,2019,21274,4044242.26143379,0.00383667927235365,5816
"12821",21275,2019,21275,4044242.26143379,0.151874870061874,5816
"12822",21275,2023,20968,18550107.6054182,0.193548277020454,5817
"12823",21275,2023,20969,18550107.6054182,0.361276477575302,5817
"12824",21275,2023,21274,18550107.6054182,0.195515036582947,5817
"12825",21275,2023,21275,18550107.6054182,0.363934308290482,5817
"12826",21296,2013,21295,1595175.94784371,0.0179989859461784,5818
"12827",21296,2013,21296,1595175.94784371,0.077783077955246,5818
"12828",21296,2015,21295,797621.020656768,0.00279314443469048,5819
"12829",21296,2015,21296,797621.020656768,0.0450948886573315,5819
"12830",21296,2018,21295,2054765.85265732,0.0384483747184277,5820
"12831",21296,2018,21296,2054765.85265732,0.0849372521042824,5820
"12832",21307,2023,21001,6300618.08331286,0.0833732113242149,5821
"12833",21307,2023,21002,6300618.08331286,0.0486196652054787,5821
"12834",21307,2023,21307,6300618.08331286,0.151768997311592,5821
"12835",21307,2023,21308,6300618.08331286,0.0946897491812706,5821
"12836",21307,2024,21001,11778673.6463652,0.163384079933167,5822
"12837",21307,2024,21002,11778673.6463652,0.111671857535839,5822
"12838",21307,2024,21307,11778673.6463652,0.253373771905899,5822
"12839",21307,2024,21308,11778673.6463652,0.179065689444542,5822
"12840",21308,2024,21308,34026.4780845534,0.00204357085749507,5823
"12841",21317,2010,21317,4638009.76711623,0.132865458726883,5824
"12842",21317,2010,21318,4638009.76711623,0.0542169511318207,5824
"12843",21317,2010,21623,4638009.76711623,0.067880317568779,5824
"12844",21317,2010,21624,4638009.76711623,0.0234821364283562,5824
"12845",21317,2013,21317,797719.05305917,0.0409020110964775,5825
"12846",21317,2013,21318,797719.05305917,0.00156398897524923,5825
"12847",21317,2013,21623,797719.05305917,0.00542539590969682,5825
"12848",21319,2022,21319,2054631.6175034,0.0833140164613724,5826
"12849",21319,2022,21625,2054631.6175034,0.0400349795818329,5826
"12850",21326,2015,21326,2489571.2186625,0.149497732520103,5827
"12851",21332,2020,21026,2853660.18189842,0.00195183523464948,5828
"12852",21332,2020,21331,2853660.18189842,0.0124530754983425,5828
"12853",21332,2020,21332,2853660.18189842,0.156989485025406,5828
"12854",21332,2021,21331,798135.064703434,0.0124530754983425,5829
"12855",21332,2021,21332,798135.064703434,0.0354808419942856,5829
"12856",21333,2015,21333,1501563.03350535,0.0483161918818951,5830
"12857",21333,2015,21334,1501563.03350535,0.00617216574028134,5830
"12858",21333,2015,21639,1501563.03350535,0.033031702041626,5830
"12859",21333,2015,21640,1501563.03350535,0.00262409681454301,5830
"12860",21335,2014,21335,3191265.21871474,0.190733835101128,5831
"12861",21335,2014,21641,3191265.21871474,0.000893520249519497,5831
"12862",21338,2015,21338,797683.495909184,0.0479113794863224,5832
"12863",21339,2014,21339,796897.495731331,0.0478641726076603,5833
"12864",21339,2015,21338,797379.03957686,0.00312420399859548,5834
"12865",21339,2015,21339,797379.03957686,0.044764906167984,5834
"12866",21344,2020,21344,295224.636432528,0.0153617598116398,5835
"12867",21344,2020,21345,295224.636432528,0.00236739753745496,5835
"12868",21345,2016,21345,797745.679219334,0.0478982739150524,5836
"12869",21345,2017,21345,797745.679219334,0.0478982739150524,5837
"12870",21345,2023,21345,797745.679219334,0.0478982739150524,5838
"12871",21347,2018,21347,798351.79098579,0.0479501187801361,5839
"12872",21347,2019,21347,2055412.36670123,0.0817657485604286,5840
"12873",21347,2019,21348,2055412.36670123,0.0416823588311672,5840
"12874",21348,2013,21347,798141.334147415,0.0195588003844023,5841
"12875",21348,2013,21348,798141.334147415,0.0283783655613661,5841
"12876",21348,2022,21348,2933874.80629091,0.176162779331207,5842
"12877",21349,2013,21348,798213.322476354,0.00364811881445348,5843
"12878",21349,2013,21349,798213.322476354,0.0442808084189892,5843
"12879",21349,2015,21348,798422.544411322,0.00370640656910837,5844
"12880",21349,2015,21349,798422.544411322,0.0442350916564465,5844
"12881",21349,2023,21348,798422.544411322,0.00370640656910837,5845
"12882",21349,2023,21349,798422.544411322,0.0442350916564465,5845
"12883",21352,2010,21351,514481.049426667,0.0131173226982355,5846
"12884",21352,2010,21352,514481.049426667,0.0177726820111275,5846
"12885",21352,2011,21352,2055680.76452766,0.123441360890865,5847
"12886",21352,2016,21352,128353.709005565,0.00770749850198627,5848
"12887",21352,2018,21352,798049.253258671,0.0479222424328327,5849
"12888",21352,2019,21351,1590696.83952792,0.020903067663312,5850
"12889",21352,2019,21352,1590696.83952792,0.0746079087257385,5850
"12890",21352,2020,21352,1196833.82454359,0.0718667358160019,5851
"12891",21352,2021,21351,1817916.1759178,0.0501722916960716,5852
"12892",21352,2021,21352,1817916.1759178,0.0589773803949356,5852
"12893",21352,2023,21352,10319014.4138169,0.580947279930115,5853
"12894",21352,2023,21353,10319014.4138169,0.0386981144547462,5853
"12895",21352,2024,21352,797257.912396924,0.0478750504553318,5854
"12896",21353,2013,21353,797416.591767205,0.0340189412236214,5855
"12897",21353,2013,21354,797416.591767205,0.0138654513284564,5855
"12898",21353,2014,21353,797688.924192544,0.0478921234607697,5856
"12899",21353,2018,21353,797035.563028218,0.0478538051247597,5857
"12900",21372,2015,21066,4638542.1009057,0.0698278695344925,5858
"12901",21372,2015,21372,4638542.1009057,0.208784490823746,5858
"12902",21372,2016,21372,46285.2485910987,0.00277960463427007,5859
"12903",21372,2017,21372,797737.152437923,0.046299010515213,5860
"12904",21372,2017,21373,797737.152437923,0.00160800246521831,5860
"12905",21372,2018,21066,3103799.52522192,0.0346812792122364,5861
"12906",21372,2018,21372,3103799.52522192,0.151745900511742,5861
"12907",21372,2020,21066,768506.496546697,2.91412143269554e-05,5862
"12908",21372,2020,21372,768506.496546697,0.0461309216916561,5862
"12909",21372,2024,21065,18545145.5661587,0.0602172315120697,5863
"12910",21372,2024,21066,18545145.5661587,0.452251553535461,5863
"12911",21372,2024,21067,18545145.5661587,0.0219606552273035,5863
"12912",21372,2024,21371,18545145.5661587,0.0680116936564445,5863
"12913",21372,2024,21372,18545145.5661587,0.48569843173027,5863
"12914",21372,2024,21373,18545145.5661587,0.0258266236633062,5863
"12915",21373,2016,21373,798284.64918974,0.0479300655424595,5864
"12916",21482,2010,21175,18549248.6380428,0.127267301082611,5865
"12917",21482,2010,21176,18549248.6380428,0.204155474901199,5865
"12918",21482,2010,21481,18549248.6380428,0.316256135702133,5865
"12919",21482,2010,21482,18549248.6380428,0.465774148702621,5865
"12920",21482,2017,21175,18559786.9366261,0.0265753380954266,5866
"12921",21482,2017,21176,18559786.9366261,0.377249449491501,5866
"12922",21482,2017,21177,18559786.9366261,0.0260986387729645,5866
"12923",21482,2017,21481,18559786.9366261,0.0597968064248562,5866
"12924",21482,2017,21482,18559786.9366261,0.566565752029419,5866
"12925",21482,2017,21483,18559786.9366261,0.057849146425724,5866
"12926",21507,2014,21201,18546577.6889995,0.243365779519081,5867
"12927",21507,2014,21202,18546577.6889995,0.118918016552925,5867
"12928",21507,2014,21507,18546577.6889995,0.486858874559402,5867
"12929",21507,2014,21508,18546577.6889995,0.264165878295898,5867
"12930",21509,2014,21203,8225395.50793343,0.0328892171382904,5868
"12931",21509,2014,21508,8225395.50793343,0.0423900634050369,5868
"12932",21509,2014,21509,8225395.50793343,0.418437063694,5868
"12933",21518,2021,21518,798239.58803143,0.0479139797389507,5869
"12934",21518,2022,21518,798216.467060683,0.0453589893877506,5870
"12935",21518,2022,21519,798216.467060683,0.0025394163094461,5870
"12936",21520,2013,21520,744790.941898073,0.0446970798075199,5871
"12937",21520,2015,21520,128335.331992306,0.007701784837991,5872
"12938",21520,2016,21520,8228529.80307343,0.493821293115616,5873
"12939",21520,2023,21520,144777.076940718,0.0086885504424572,5874
"12940",21520,2024,21520,798520.379743396,0.0479218475520611,5875
"12941",21533,2017,21532,798037.112870976,0.00657497812062502,5876
"12942",21533,2017,21533,798037.112870976,0.0413209609687328,5876
"12943",21551,2022,21551,3629353.89172117,0.217813611030579,5877
"12944",21551,2023,21550,9727514.91089583,0.000279461004538462,5878
"12945",21551,2023,21551,9727514.91089583,0.575413048267365,5878
"12946",21551,2023,21857,9727514.91089583,0.0080534890294075,5878
"12947",21551,2024,21550,17075127.4313571,0.0102868005633354,5879
"12948",21551,2024,21551,17075127.4313571,0.605083227157593,5879
"12949",21551,2024,21552,17075127.4313571,0.11127108335495,5879
"12950",21551,2024,21856,17075127.4313571,1.14009653771063e-05,5879
"12951",21551,2024,21857,17075127.4313571,0.268081098794937,5879
"12952",21551,2024,21858,17075127.4313571,0.0298321265727282,5879
"12953",21557,2020,21250,12905046.6561779,0.101006001234055,5880
"12954",21557,2020,21251,12905046.6561779,0.177179396152496,5880
"12955",21557,2020,21556,12905046.6561779,0.188476234674454,5880
"12956",21557,2020,21557,12905046.6561779,0.308020710945129,5880
"12957",21558,2017,21557,797930.707332164,0.0120639763772488,5881
"12958",21558,2017,21558,797930.707332164,0.035826712846756,5881
"12959",21558,2019,21557,514562.136149283,0.00605702446773648,5882
"12960",21558,2019,21558,514562.136149283,0.0248262789100409,5882
"12961",21558,2023,21557,8534410.16374667,0.216355174779892,5883
"12962",21558,2023,21558,8534410.16374667,0.295868247747421,5883
"12963",21565,2022,21565,797497.84942675,0.04786766320467,5884
"12964",21566,2016,21260,514404.290034913,0.00601196521893144,5885
"12965",21566,2016,21566,514404.290034913,0.0248684044927359,5885
"12966",21566,2017,21260,2518211.84883368,0.00731026288121939,5886
"12967",21566,2017,21261,2518211.84883368,0.00258316495455801,5886
"12968",21566,2017,21566,2518211.84883368,0.0874163880944252,5886
"12969",21566,2017,21567,2518211.84883368,0.0538528002798557,5886
"12970",21566,2019,21260,2437615.82491828,0.035444337874651,5887
"12971",21566,2019,21261,2437615.82491828,0.0135437399148941,5887
"12972",21566,2019,21566,2437615.82491828,0.0704578384757042,5887
"12973",21566,2019,21567,2437615.82491828,0.0268870573490858,5887
"12974",21566,2021,21260,9596696.86944636,0.0700122863054276,5888
"12975",21566,2021,21261,9596696.86944636,0.0604150742292404,5888
"12976",21566,2021,21566,9596696.86944636,0.235597983002663,5888
"12977",21566,2021,21567,9596696.86944636,0.210034802556038,5888
"12978",21566,2023,21566,127011.659108506,0.00762452185153961,5889
"12979",21567,2015,21567,82474.5533094157,0.00495020439848304,5890
"12980",21567,2017,21566,743669.219222446,0.00458936812356114,5891
"12981",21567,2017,21567,743669.219222446,0.0400351099669933,5891
"12982",21567,2019,21566,186332.627797713,0.00022796745179221,5892
"12983",21567,2019,21567,186332.627797713,0.0109556661918759,5892
"12984",21567,2021,21566,1087791.26558974,0.00445159478113055,5893
"12985",21567,2021,21567,1087791.26558974,0.0608330741524696,5893
"12986",21567,2022,21566,19177121.7399774,0.426342874765396,5894
"12987",21567,2022,21567,19177121.7399774,0.636468231678009,5894
"12988",21567,2022,21872,19177121.7399774,0.0285327695310116,5894
"12989",21567,2022,21873,19177121.7399774,0.0595022067427635,5894
"12990",21567,2023,21567,27182.512128565,0.00163126073312014,5895
"12991",21567,2024,21567,112162.451550655,0.00673042563721538,5896
"12992",21568,2010,21568,797485.65945262,0.0478595979511738,5897
"12993",21568,2012,21262,8230222.39328278,0.155569225549698,5898
"12994",21568,2012,21263,8230222.39328278,0.0146429948508739,5898
"12995",21568,2012,21568,8230222.39328278,0.284262448549271,5898
"12996",21568,2012,21569,8230222.39328278,0.0395840667188168,5898
"12997",21568,2015,21262,2854778.6809073,0.0244845505803823,5899
"12998",21568,2015,21568,2854778.6809073,0.131902143359184,5899
"12999",21568,2015,21569,2854778.6809073,0.000709781190380454,5899
"13000",21568,2015,21874,2854778.6809073,0.0142296841368079,5899
"13001",21568,2015,21875,2854778.6809073,2.08116725843865e-05,5899
"13002",21568,2016,21568,1312135.09721443,0.0787353292107582,5900
"13003",21568,2017,21567,18945308.2298245,0.0295959748327732,5901
"13004",21568,2017,21568,18945308.2298245,0.600848376750946,5901
"13005",21568,2017,21569,18945308.2298245,0.0981669276952744,5901
"13006",21568,2017,21873,18945308.2298245,0.00832175184041262,5901
"13007",21568,2017,21874,18945308.2298245,0.356377929449081,5901
"13008",21568,2017,21875,18945308.2298245,0.0434409752488136,5901
"13009",21568,2020,21568,7812699.63283817,0.328309535980225,5902
"13010",21568,2020,21569,7812699.63283817,0.00134831957984716,5902
"13011",21568,2020,21874,7812699.63283817,0.139114677906036,5902
"13012",21568,2021,21568,5832065.58000843,0.266882479190826,5903
"13013",21568,2021,21569,5832065.58000843,0.00545170158147812,5903
"13014",21568,2021,21874,5832065.58000843,0.0776022672653198,5903
"13015",21568,2023,21568,4640152.38900685,0.278449863195419,5904
"13016",21568,2024,21568,14991613.4520072,0.50108414888382,5905
"13017",21568,2024,21569,14991613.4520072,0.110373087227345,5905
"13018",21568,2024,21874,14991613.4520072,0.248696610331535,5905
"13019",21568,2024,21875,14991613.4520072,0.0393760949373245,5905
"13020",21569,2010,21569,9075890.74446528,0.300878047943115,5906
"13021",21569,2010,21570,9075890.74446528,0.243773236870766,5906
"13022",21569,2010,21875,9075890.74446528,1.74220815551962e-07,5906
"13023",21569,2010,21876,9075890.74446528,3.14087941433172e-07,5906
"13024",21569,2011,21569,7349762.48481525,0.3317831158638,5907
"13025",21569,2011,21570,7349762.48481525,0.109316051006317,5907
"13026",21569,2012,21568,798304.920815829,0.00566776562482119,5908
"13027",21569,2012,21569,798304.920815829,0.0422317571938038,5908
"13028",21569,2013,21569,4637846.05283114,0.225971609354019,5909
"13029",21569,2013,21570,4637846.05283114,0.0523707456886768,5909
"13030",21569,2014,21569,8227966.81632108,0.365001738071442,5910
"13031",21569,2014,21570,8227966.81632108,0.128803223371506,5910
"13032",21569,2015,21569,1582415.71211402,0.0719781816005707,5911
"13033",21569,2015,21570,1582415.71211402,0.022986764088273,5911
"13034",21569,2016,21569,2973522.00412602,0.156742200255394,5912
"13035",21569,2016,21570,2973522.00412602,0.0217149965465069,5912
"13036",21569,2018,21569,2055762.38387368,0.115531466901302,5913
"13037",21569,2018,21570,2055762.38387368,0.00784600153565407,5913
"13038",21569,2020,21263,18797925.6095999,0.0114879347383976,5914
"13039",21569,2020,21264,18797925.6095999,0.000815356208477169,5914
"13040",21569,2020,21569,18797925.6095999,0.728977620601654,5914
"13041",21569,2020,21570,18797925.6095999,0.381975293159485,5914
"13042",21569,2020,21875,18797925.6095999,0.00490128062665462,5914
"13043",21569,2020,21876,18797925.6095999,8.21596404421143e-06,5914
"13044",21569,2022,21569,5337888.16959829,0.32038938999176,5915
"13045",21569,2023,21569,798485.388092066,0.0479193143546581,5916
"13046",21570,2011,21569,8225492.50082127,0.15753772854805,5917
"13047",21570,2011,21570,8225492.50082127,0.26209631562233,5917
"13048",21570,2011,21875,8225492.50082127,0.02356375195086,5917
"13049",21570,2011,21876,8225492.50082127,0.050370242446661,5917
"13050",21570,2012,21569,8230840.11692833,0.0575436502695084,5918
"13051",21570,2012,21570,8230840.11692833,0.30783423781395,5918
"13052",21570,2012,21875,8230840.11692833,0.0123795634135604,5918
"13053",21570,2012,21876,8230840.11692833,0.116111181676388,5918
"13054",21570,2013,21569,18546276.0581901,0.121764801442623,5919
"13055",21570,2013,21570,18546276.0581901,0.531550049781799,5919
"13056",21570,2013,21571,18546276.0581901,0.00701371021568775,5919
"13057",21570,2013,21875,18546276.0581901,0.0742075070738792,5919
"13058",21570,2013,21876,18546276.0581901,0.376671940088272,5919
"13059",21570,2013,21877,18546276.0581901,0.00157162267714739,5919
"13060",21570,2014,21569,2055293.45274936,0.000281922082649544,5920
"13061",21570,2014,21570,2055293.45274936,0.118985772132874,5920
"13062",21570,2014,21876,2055293.45274936,0.00405548233538866,5920
"13063",21570,2015,21569,4638483.18161453,0.0141672743484378,5921
"13064",21570,2015,21570,4638483.18161453,0.212004944682121,5921
"13065",21570,2015,21875,4638483.18161453,0.000222082482650876,5921
"13066",21570,2015,21876,4638483.18161453,0.0519249439239502,5921
"13067",21570,2016,21570,798331.061159495,0.0479062348604202,5922
"13068",21570,2017,21570,514893.41671233,0.0308951586484909,5923
"13069",21570,2018,21570,761536.395639587,0.0456944815814495,5924
"13070",21570,2019,21569,2949217.29141274,0.0194471329450607,5925
"13071",21570,2019,21570,2949217.29141274,0.14508730173111,5925
"13072",21570,2019,21876,2949217.29141274,0.0124275032430887,5925
"13073",21570,2020,21570,798319.520923298,0.0479112342000008,5926
"13074",21570,2023,21569,7246264.6484507,0.0873386040329933,5927
"13075",21570,2023,21570,7246264.6484507,0.257973551750183,5927
"13076",21570,2023,21875,7246264.6484507,0.0161563437432051,5927
"13077",21570,2023,21876,7246264.6484507,0.0733292549848557,5927
"13078",21571,2013,21264,798040.87437238,0.00527812354266644,5928
"13079",21571,2013,21265,798040.87437238,0.0148697616532445,5928
"13080",21571,2013,21570,798040.87437238,0.0076927044428885,5928
"13081",21571,2013,21571,798040.87437238,0.0200677141547203,5928
"13082",21571,2016,21571,797654.521986825,0.0330675467848778,5929
"13083",21571,2016,21877,797654.521986825,0.0147906076163054,5929
"13084",21571,2018,21571,797930.541940238,0.0478873997926712,5930
"13085",21571,2020,21264,797551.112730294,0.000522733258549124,5931
"13086",21571,2020,21265,797551.112730294,0.0130723975598812,5931
"13087",21571,2020,21570,797551.112730294,0.00296713481657207,5931
"13088",21571,2020,21571,797551.112730294,0.0313159562647343,5931
"13089",21571,2021,21571,797559.856575881,0.0478732921183109,5932
"13090",21571,2022,21264,797551.112730294,0.000522733258549124,5933
"13091",21571,2022,21265,797551.112730294,0.0130723975598812,5933
"13092",21571,2022,21570,797551.112730294,0.00296713481657207,5933
"13093",21571,2022,21571,797551.112730294,0.0313159562647343,5933
"13094",21571,2023,21571,798257.649014392,0.0479153506457806,5934
"13095",21571,2024,21571,797392.13724059,0.047855231910944,5935
"13096",21572,2013,21571,2834239.87340354,0.0103362333029509,5936
"13097",21572,2013,21572,2834239.87340354,0.159768149256706,5936
"13098",21572,2014,21571,514863.93971793,0.00353710423223674,5937
"13099",21572,2014,21572,514863.93971793,0.0273696966469288,5937
"13100",21572,2017,21571,2055535.02311546,0.0103362333029509,5938
"13101",21572,2017,21572,2055535.02311546,0.113032266497612,5938
"13102",21572,2018,21572,858050.493838423,0.0504243299365044,5939
"13103",21572,2018,21573,858050.493838423,0.00106511684134603,5939
"13104",21572,2022,21572,797576.663248769,0.038414791226387,5940
"13105",21572,2022,21573,797576.663248769,0.00945939868688583,5940
"13106",21573,2011,21572,798458.611052837,0.00986592750996351,5941
"13107",21573,2011,21573,798458.611052837,0.0380619093775749,5941
"13108",21573,2018,21572,2854766.09583427,0.00986592750996351,5942
"13109",21573,2018,21573,2854766.09583427,0.161486551165581,5942
"13110",21573,2022,21572,1595714.20397699,0.00986592750996351,5943
"13111",21573,2022,21573,1595714.20397699,0.0859154462814331,5943
"13112",21573,2024,21572,798375.51315792,0.000586651032790542,5944
"13113",21573,2024,21573,798375.51315792,0.0248745158314705,5944
"13114",21573,2024,21878,798375.51315792,0.00042871234472841,5944
"13115",21573,2024,21879,798375.51315792,0.0220107529312372,5944
"13116",21574,2017,21574,8228246.65732899,0.451596975326538,5945
"13117",21574,2017,21575,8228246.65732899,0.0421983748674393,5945
"13118",21574,2018,21268,514773.14238104,0.0146846966817975,5946
